起报时间,预报时间,实际功率 (MW),PureLSTM预测功率 (MW),FusionModel预测功率 (MW),BiFusionModel预测功率 (MW)
2018/11/29,2018/11/30 4:45,0,0.11515673,-0.015505195,0.00788923
2018/11/29,2018/11/30 5:00,0,0.07733098,-0.01468727,0.011548569
2018/11/29,2018/11/30 5:15,0,0.04818476,-0.019143037,-0.004302669
2018/11/29,2018/11/30 5:30,0,0.019891405,0.012632906,-0.025104543
2018/11/29,2018/11/30 5:45,0,0.041819796,0.021291874,-0.033448644
2018/11/29,2018/11/30 6:00,0,0.035308897,0.022943616,-0.049265377
2018/11/29,2018/11/30 6:15,0,0.030579768,0.04882222,-0.07371774
2018/11/29,2018/11/30 6:30,0,0.031580165,0.046627574,-0.05488015
2018/11/29,2018/11/30 6:45,0,0.051598884,0.056046836,-0.043347437
2018/11/29,2018/11/30 7:00,0,0.040115695,0.042638037,-0.03209763
2018/11/29,2018/11/30 7:15,0,0.04630526,0.051343806,-0.046130273
2018/11/29,2018/11/30 7:30,0,0.048669215,0.026779063,-0.055704877
2018/11/29,2018/11/30 7:45,0,0.04352984,0.048312567,-0.034106262
2018/11/29,2018/11/30 8:00,0,0.029528432,0.044159785,-0.027746208
2018/11/29,2018/11/30 8:15,0,0.007662654,0.038717918,-0.016870573
2018/11/29,2018/11/30 8:30,0,0.000434274,0.029427517,-0.005024249
2018/11/29,2018/11/30 8:45,0,-0.024647228,0.036687627,0.008722381
2018/11/29,2018/11/30 9:00,0,-0.03583721,0.03542299,-0.013570363
2018/11/29,2018/11/30 9:15,0,-0.02114102,0.022727348,-0.013231611
2018/11/29,2018/11/30 9:30,0,-0.045470968,0.026730642,-0.017051477
2018/11/29,2018/11/30 9:45,0,-0.06163898,0.031224608,-0.031660073
2018/11/29,2018/11/30 10:00,0,-0.03057635,0.036932807,-0.03177642
2018/11/29,2018/11/30 10:15,0,-0.031652465,0.052890845,-0.020381961
2018/11/29,2018/11/30 10:30,0,-0.03919057,0.039847467,-0.052073304
2018/11/29,2018/11/30 10:45,0,-0.034881227,0.058323547,-0.057692297
2018/11/29,2018/11/30 11:00,0,-0.057081,0.055027075,-0.049017247
2018/11/29,2018/11/30 11:15,0,-0.076550245,0.057498503,-0.057349455
2018/11/29,2018/11/30 11:30,0,-0.07885191,0.07208842,-0.032643173
2018/11/29,2018/11/30 11:45,0,-0.082852215,0.07777831,0.004418335
2018/11/29,2018/11/30 12:00,0,-0.06449385,0.084974356,0.044076063
2018/11/29,2018/11/30 12:15,0,-0.070583135,0.07157935,0.04773369
2018/11/29,2018/11/30 12:30,0,-0.06564912,0.0653668,0.05670642
2018/11/29,2018/11/30 12:45,0,-0.049696103,0.08307633,0.046541285
2018/11/29,2018/11/30 13:00,0,-0.055721164,0.059517995,0.06403347
2018/11/29,2018/11/30 13:15,0,-0.069885895,0.066880874,0.08596737
2018/11/29,2018/11/30 13:30,0,-0.061553806,0.039835036,0.07188966
2018/11/29,2018/11/30 13:45,0,-0.041978285,0.03056907,0.048691247
2018/11/29,2018/11/30 14:00,0,-0.05987205,0.003543451,0.06967643
2018/11/29,2018/11/30 14:15,0,-0.046396706,-0.007466875,0.042874727
2018/11/29,2018/11/30 14:30,0,-0.026071712,-0.016246185,-0.016150005
2018/11/29,2018/11/30 14:45,0,-0.016773757,-0.021432087,-0.002165455
2018/11/29,2018/11/30 15:00,0,0.011672005,-0.030314907,-0.001416102
2018/11/29,2018/11/30 15:15,0,0.06459287,-0.017546117,0.011646919
2018/11/29,2018/11/30 15:30,0.003516,0.11139788,0.008305013,0.015384212
2018/11/29,2018/11/30 15:45,0,0.13664523,0.046816908,0.079336785
2018/11/29,2018/11/30 16:00,0.196875,0.19330998,0.09871345,0.21688302
2018/11/29,2018/11/30 16:15,0.319922,0.25158924,0.18642423,0.37055045
2018/11/29,2018/11/30 16:30,0.341016,0.33561718,0.30278862,0.527777
2018/11/29,2018/11/30 16:45,0.551953,0.4181507,0.45246375,0.7645491
2018/11/29,2018/11/30 17:00,0.566016,0.55090946,0.63528466,1.0326796
2018/11/29,2018/11/30 17:15,0.73125,0.6760429,0.81627846,1.2815707
2018/11/29,2018/11/30 17:30,0.935156,0.8009088,1.0598128,1.5540485
2018/11/29,2018/11/30 17:45,1.873828,0.9638018,1.2478558,1.752333
2018/11/29,2018/11/30 18:00,1.226953,1.1829244,1.4893582,1.98587
2018/11/29,2018/11/30 18:15,1.466016,1.389847,1.7296317,2.113279
2018/11/29,2018/11/30 18:30,1.750781,1.5994258,1.9712483,2.2672489
2018/11/29,2018/11/30 18:45,2.742188,1.8053151,2.1546717,2.365144
2018/11/29,2018/11/30 19:00,2.844141,1.9914768,2.364289,2.4059749
2018/11/29,2018/11/30 19:15,3.065625,2.1897004,2.5529952,2.3761284
2018/11/29,2018/11/30 19:30,3.258984,2.3315656,2.709771,2.3478854
2018/11/29,2018/11/30 19:45,3.406641,2.4419775,2.8702774,2.273673
2018/11/29,2018/11/30 20:00,3.6,2.5463834,2.992037,2.103228
2018/11/29,2018/11/30 20:15,3.628125,2.5885475,3.0336318,2.015688
2018/11/29,2018/11/30 20:30,3.659765,2.6018724,3.0945497,1.8343251
2018/11/29,2018/11/30 20:45,3.733594,2.6057768,3.1588151,1.6419201
2018/11/29,2018/11/30 21:00,3.789844,2.5882387,3.1389146,1.380731
2018/11/29,2018/11/30 21:15,3.782812,2.634522,3.1624813,1.2934054
2018/11/29,2018/11/30 21:30,3.867188,2.5555744,3.1370938,1.1314363
2018/11/29,2018/11/30 21:45,3.825,2.521869,3.1207287,1.0472012
2018/11/29,2018/11/30 22:00,3.786328,2.497673,3.0803378,0.9556396
2018/11/29,2018/11/30 22:15,3.796875,2.4270697,3.089155,0.92225033
2018/11/29,2018/11/30 22:30,3.744141,2.434352,3.0457356,0.8482224
2018/11/29,2018/11/30 22:45,3.652734,2.3941689,2.9933908,0.82934797
2018/11/29,2018/11/30 23:00,3.628125,2.354383,2.9690547,0.80472165
2018/11/29,2018/11/30 23:15,3.596484,2.3216298,2.877658,0.8745634
2018/11/29,2018/11/30 23:30,3.515625,2.2873333,2.8684134,0.89202595
2018/11/29,2018/11/30 23:45,3.434766,2.1985753,2.7418096,0.9443525
2018/11/30,2018/12/1 0:00,3.367969,3.2228076,2.786823,2.5926266
2018/11/30,2018/12/1 0:15,3.026953,3.059044,2.5458765,2.3449967
2018/11/30,2018/12/1 0:30,3.055078,2.8143275,2.4228742,2.1185408
2018/11/30,2018/12/1 0:45,2.896875,2.5769444,2.1760604,1.898651
2018/11/30,2018/12/1 1:00,2.735156,2.3592467,1.9562955,1.620985
2018/11/30,2018/12/1 1:15,2.376562,2.14714,1.7154118,1.3670045
2018/11/30,2018/12/1 1:30,1.701562,1.881979,1.478179,1.1041886
2018/11/30,2018/12/1 1:45,2.288672,1.6526707,1.2368413,0.91081744
2018/11/30,2018/12/1 2:00,2.014453,1.4007359,1.0052435,0.72535527
2018/11/30,2018/12/1 2:15,0.667969,1.1701372,0.7999656,0.5599745
2018/11/30,2018/12/1 2:30,0.569531,0.97064275,0.5690924,0.43339345
2018/11/30,2018/12/1 2:45,0.569531,0.7809758,0.38087544,0.2145946
2018/11/30,2018/12/1 3:00,0.492188,0.643741,0.2609142,0.18906744
2018/11/30,2018/12/1 3:15,0.428906,0.5187185,0.14253348,0.12049213
2018/11/30,2018/12/1 3:30,0.158203,0.3898147,0.0608145,0.09211169
2018/11/30,2018/12/1 3:45,0.035156,0.30137524,0.010224983,0.11161137
2018/11/30,2018/12/1 4:00,0,0.20331347,-0.041221194,0.085510835
2018/11/30,2018/12/1 4:15,0,0.14147207,-0.029988721,0.05452743
2018/11/30,2018/12/1 4:30,0,0.13812725,-0.04106453,0.06324635
2018/11/30,2018/12/1 4:45,0,0.11036536,-0.046155885,0.026895484
2018/11/30,2018/12/1 5:00,0,0.09050882,-0.02963768,0.034083147
2018/11/30,2018/12/1 5:15,0,0.07487072,-0.018762141,0.008474842
2018/11/30,2018/12/1 5:30,0,0.056171898,0.032482468,-0.016305918
2018/11/30,2018/12/1 5:45,0,0.07303709,0.034855112,-0.03121636
2018/11/30,2018/12/1 6:00,0,0.06880386,0.04183276,-0.044808567
2018/11/30,2018/12/1 6:15,0,0.058671117,0.06472771,-0.07916078
2018/11/30,2018/12/1 6:30,0,0.052802607,0.06653029,-0.05983475
2018/11/30,2018/12/1 6:45,0,0.068614066,0.07566206,-0.04418531
2018/11/30,2018/12/1 7:00,0,0.053110998,0.05087012,-0.03947244
2018/11/30,2018/12/1 7:15,0,0.057405844,0.04130416,-0.046666157
2018/11/30,2018/12/1 7:30,0,0.05979006,0.014121438,-0.051704206
2018/11/30,2018/12/1 7:45,0,0.05768479,0.029661238,-0.024367632
2018/11/30,2018/12/1 8:00,0,0.045252163,0.017845117,-0.007885098
2018/11/30,2018/12/1 8:15,0,0.025617413,0.006805599,0.002235144
2018/11/30,2018/12/1 8:30,0,0.021084614,-0.003544219,0.014159892
2018/11/30,2018/12/1 8:45,0,-0.003815308,-0.007320925,0.025554001
2018/11/30,2018/12/1 9:00,0,-0.01453846,-0.013086125,0.00026302
2018/11/30,2018/12/1 9:15,0,0.003271284,-0.027715057,-0.008571541
2018/11/30,2018/12/1 9:30,0,-0.022215195,-0.028130302,-0.019919366
2018/11/30,2018/12/1 9:45,0,-0.04035352,-0.018070929,-0.038226068
2018/11/30,2018/12/1 10:00,0,-0.010913402,-0.011331789,-0.043800227
2018/11/30,2018/12/1 10:15,0,-0.017472118,-0.002790123,-0.035516433
2018/11/30,2018/12/1 10:30,0,-0.025074087,-0.00945504,-0.06968701
2018/11/30,2018/12/1 10:45,0,-0.020223562,0.021910679,-0.07067895
2018/11/30,2018/12/1 11:00,0,-0.046991616,0.021916337,-0.06837861
2018/11/30,2018/12/1 11:15,0,-0.068940744,0.013011839,-0.07336902
2018/11/30,2018/12/1 11:30,0,-0.07555309,0.038513944,-0.049158536
2018/11/30,2018/12/1 11:45,0,-0.08054951,0.0580394,0.000917356
2018/11/30,2018/12/1 12:00,0,-0.06439684,0.061675146,0.04118559
2018/11/30,2018/12/1 12:15,0,-0.07112372,0.055024702,0.056597248
2018/11/30,2018/12/1 12:30,0,-0.06529786,0.039451953,0.06530022
2018/11/30,2018/12/1 12:45,0,-0.046434924,0.06269338,0.06267754
2018/11/30,2018/12/1 13:00,0,-0.051471144,0.033927,0.07226282
2018/11/30,2018/12/1 13:15,0,-0.061542153,0.05171968,0.09933371
2018/11/30,2018/12/1 13:30,0,-0.052609757,0.008757763,0.080762826
2018/11/30,2018/12/1 13:45,0,-0.028463468,0.013717473,0.061944827
2018/11/30,2018/12/1 14:00,0,-0.0454756,-0.017835423,0.07596664
2018/11/30,2018/12/1 14:15,0,-0.031243484,-0.03644882,0.04816131
2018/11/30,2018/12/1 14:30,0,-0.011623532,-0.035500765,0.000588715
2018/11/30,2018/12/1 14:45,0,0.003257979,-0.033779427,0.021918435
2018/11/30,2018/12/1 15:00,0,0.03715308,-0.02554527,0.031257838
2018/11/30,2018/12/1 15:15,0.003516,0.09574553,-0.002851054,0.0652688
2018/11/30,2018/12/1 15:30,0,0.1496732,0.050358877,0.084778026
2018/11/30,2018/12/1 15:45,0.196875,0.18804026,0.109448515,0.1702128
2018/11/30,2018/12/1 16:00,0.319922,0.26366535,0.19011055,0.33551228
2018/11/30,2018/12/1 16:15,0.341016,0.34423438,0.3079726,0.5053752
2018/11/30,2018/12/1 16:30,0.551953,0.45239854,0.45837927,0.683647
2018/11/30,2018/12/1 16:45,0.566016,0.5640266,0.64142925,0.9465615
2018/11/30,2018/12/1 17:00,0.73125,0.7291278,0.8514697,1.2365654
2018/11/30,2018/12/1 17:15,0.935156,0.8792958,1.0700479,1.4937928
2018/11/30,2018/12/1 17:30,1.873828,1.0240138,1.3258783,1.7693168
2018/11/30,2018/12/1 17:45,1.226953,1.2058154,1.5337151,1.9825361
2018/11/30,2018/12/1 18:00,1.466016,1.4390769,1.7835375,2.2089767
2018/11/30,2018/12/1 18:15,1.750781,1.6460708,2.0346613,2.3196352
2018/11/30,2018/12/1 18:30,2.742188,1.8513896,2.278869,2.4604337
2018/11/30,2018/12/1 18:45,2.844141,2.0489388,2.4502132,2.5345452
2018/11/30,2018/12/1 19:00,3.065625,2.2180233,2.6534042,2.5435095
2018/11/30,2018/12/1 19:15,3.258984,2.3953867,2.8337302,2.47528
2018/11/30,2018/12/1 19:30,3.406641,2.5107183,2.9731011,2.4161553
2018/11/30,2018/12/1 19:45,3.6,2.5949078,3.1253486,2.283743
2018/11/30,2018/12/1 20:00,3.628125,2.674957,3.230538,2.0822146
2018/11/30,2018/12/1 20:15,3.659765,2.6884608,3.2469182,1.9552424
2018/11/30,2018/12/1 20:30,3.733594,2.6848218,3.28606,1.7389898
2018/11/30,2018/12/1 20:45,3.789844,2.6736038,3.328445,1.5309414
2018/11/30,2018/12/1 21:00,3.782812,2.6433704,3.2833576,1.257636
2018/11/30,2018/12/1 21:15,3.867188,2.680771,3.2889247,1.1533462
2018/11/30,2018/12/1 21:30,3.825,2.5987923,3.243052,1.000917
2018/11/30,2018/12/1 21:45,3.786328,2.5683637,3.2113996,0.91318476
2018/11/30,2018/12/1 22:00,3.796875,2.5526633,3.151185,0.8320757
2018/11/30,2018/12/1 22:15,3.744141,2.4825687,3.149085,0.8044156
2018/11/30,2018/12/1 22:30,3.652734,2.499141,3.0724814,0.76062095
2018/11/30,2018/12/1 22:45,3.628125,2.4642513,3.0159998,0.77240884
2018/11/30,2018/12/1 23:00,3.596484,2.4296892,2.9658842,0.7750803
2018/11/30,2018/12/1 23:15,3.515625,2.3947208,2.8502517,0.87118214
2018/11/30,2018/12/1 23:30,3.434766,2.3560376,2.8088787,0.9003262
2018/11/30,2018/12/1 23:45,3.325781,2.2571046,2.664146,0.9729661
